Name	AccessionID	Date	Continent	Location	Region	Location_with_Region
hCoV-19/NorthAmerica/USA/NorthCarolina/EPI_ISL_2647330/2021-05-21	EPI_ISL_2647330	2021/05/21	NorthAmerica	USA	NorthCarolina	USA
hCoV-19/NorthAmerica/USA/NorthCarolina/EPI_ISL_2647389/2021-05-23	EPI_ISL_2647389	2021/05/23	NorthAmerica	USA	NorthCarolina	USA
hCoV-19/NorthAmerica/USA/NorthCarolina/EPI_ISL_2647449/2021-05-22	EPI_ISL_2647449	2021/05/22	NorthAmerica	USA	NorthCarolina	USA
hCoV-19/Africa/Botswana/Orapa/EPI_ISL_2648206/2021-05-13	EPI_ISL_2648206	2021/05/13	Africa	Botswana	Orapa	Botswana
hCoV-19/Africa/Botswana/Kasane/EPI_ISL_2648239/2021-06-01	EPI_ISL_2648239	2021/06/01	Africa	Botswana	Kasane	Botswana
hCoV-19/Europe/Spain/CastillayLeon/EPI_ISL_2648860/2021-04-07	EPI_ISL_2648860	2021/04/07	Europe	Spain	CastillayLeon	Spain
hCoV-19/Europe/Spain/CastillayLeon/EPI_ISL_2649033/2021-04-15	EPI_ISL_2649033	2021/04/15	Europe	Spain	CastillayLeon	Spain
hCoV-19/Asia/Malaysia/EPI_ISL_2649991/2021-05-20	EPI_ISL_2649991	2021/05/20	Asia	Malaysia	EPI_ISL_2649991	Malaysia
hCoV-19/Asia/Malaysia/EPI_ISL_2649994/2021-05-20	EPI_ISL_2649994	2021/05/20	Asia	Malaysia	EPI_ISL_2649994	Malaysia
hCoV-19/Asia/Malaysia/EPI_ISL_2649998/2021-05-17	EPI_ISL_2649998	2021/05/17	Asia	Malaysia	EPI_ISL_2649998	Malaysia
hCoV-19/Asia/Malaysia/EPI_ISL_2649999/2021-05-19	EPI_ISL_2649999	2021/05/19	Asia	Malaysia	EPI_ISL_2649999	Malaysia
hCoV-19/Asia/Malaysia/EPI_ISL_2650000/2021-06-07	EPI_ISL_2650000	2021/06/07	Asia	Malaysia	EPI_ISL_2650000	Malaysia
hCoV-19/Asia/Malaysia/EPI_ISL_2650004/2021-05-28	EPI_ISL_2650004	2021/05/28	Asia	Malaysia	EPI_ISL_2650004	Malaysia
hCoV-19/Asia/Malaysia/EPI_ISL_2650005/2021-05-16	EPI_ISL_2650005	2021/05/16	Asia	Malaysia	EPI_ISL_2650005	Malaysia
hCoV-19/Asia/Malaysia/EPI_ISL_2650006/2021-05-12	EPI_ISL_2650006	2021/05/12	Asia	Malaysia	EPI_ISL_2650006	Malaysia
hCoV-19/Asia/Malaysia/EPI_ISL_2650007/2021-05-19	EPI_ISL_2650007	2021/05/19	Asia	Malaysia	EPI_ISL_2650007	Malaysia
hCoV-19/Asia/Malaysia/EPI_ISL_2650010/2021-05-19	EPI_ISL_2650010	2021/05/19	Asia	Malaysia	EPI_ISL_2650010	Malaysia
hCoV-19/Asia/Malaysia/EPI_ISL_2650028/2021-05-30	EPI_ISL_2650028	2021/05/30	Asia	Malaysia	EPI_ISL_2650028	Malaysia
hCoV-19/Europe/Spain/Catalunya/Tiana/EPI_ISL_2650250/2021-06-09	EPI_ISL_2650250	2021/06/09	Europe	Spain	Catalunya	Spain
hCoV-19/Europe/Spain/Catalunya/BarberadelValles/EPI_ISL_2650259/2021-05-27	EPI_ISL_2650259	2021/05/27	Europe	Spain	Catalunya	Spain
hCoV-19/Asia/Malaysia/EPI_ISL_2650430/2021-05-20	EPI_ISL_2650430	2021/05/20	Asia	Malaysia	EPI_ISL_2650430	Malaysia
hCoV-19/Oceania/Australia/NewSouthWales/Sydney/EPI_ISL_2650468/2021-06-13	EPI_ISL_2650468	2021/06/13	Oceania	Australia	NewSouthWales	Australia
hCoV-19/Asia/Malaysia/EPI_ISL_2650499/2021-05-25	EPI_ISL_2650499	2021/05/25	Asia	Malaysia	EPI_ISL_2650499	Malaysia
hCoV-19/Asia/Malaysia/EPI_ISL_2650505/2021-05-27	EPI_ISL_2650505	2021/05/27	Asia	Malaysia	EPI_ISL_2650505	Malaysia
hCoV-19/Asia/HongKong/EPI_ISL_2651123/2021-06-04	EPI_ISL_2651123	2021/06/04	Asia	HongKong	EPI_ISL_2651123	HongKong
hCoV-19/Africa/Reunion/EPI_ISL_2651266/2021-05-28	EPI_ISL_2651266	2021/05/28	Africa	Reunion	EPI_ISL_2651266	Reunion
hCoV-19/Africa/Reunion/EPI_ISL_2651267/2021-05-28	EPI_ISL_2651267	2021/05/28	Africa	Reunion	EPI_ISL_2651267	Reunion
hCoV-19/Africa/Reunion/EPI_ISL_2651270/2021-05-29	EPI_ISL_2651270	2021/05/29	Africa	Reunion	EPI_ISL_2651270	Reunion
hCoV-19/Africa/Reunion/EPI_ISL_2651272/2021-05-28	EPI_ISL_2651272	2021/05/28	Africa	Reunion	EPI_ISL_2651272	Reunion
hCoV-19/Africa/Reunion/EPI_ISL_2651273/2021-05-29	EPI_ISL_2651273	2021/05/29	Africa	Reunion	EPI_ISL_2651273	Reunion
hCoV-19/Africa/Reunion/EPI_ISL_2651274/2021-05-29	EPI_ISL_2651274	2021/05/29	Africa	Reunion	EPI_ISL_2651274	Reunion
hCoV-19/Africa/Reunion/EPI_ISL_2651275/2021-05-30	EPI_ISL_2651275	2021/05/30	Africa	Reunion	EPI_ISL_2651275	Reunion
hCoV-19/Africa/Reunion/EPI_ISL_2651276/2021-05-30	EPI_ISL_2651276	2021/05/30	Africa	Reunion	EPI_ISL_2651276	Reunion
hCoV-19/Africa/Reunion/EPI_ISL_2651277/2021-05-30	EPI_ISL_2651277	2021/05/30	Africa	Reunion	EPI_ISL_2651277	Reunion
hCoV-19/Africa/Reunion/EPI_ISL_2651278/2021-05-26	EPI_ISL_2651278	2021/05/26	Africa	Reunion	EPI_ISL_2651278	Reunion
hCoV-19/Africa/Reunion/EPI_ISL_2651279/2021-05-31	EPI_ISL_2651279	2021/05/31	Africa	Reunion	EPI_ISL_2651279	Reunion
hCoV-19/Africa/Reunion/EPI_ISL_2651281/2021-05-29	EPI_ISL_2651281	2021/05/29	Africa	Reunion	EPI_ISL_2651281	Reunion
hCoV-19/Africa/Reunion/EPI_ISL_2651282/2021-05-27	EPI_ISL_2651282	2021/05/27	Africa	Reunion	EPI_ISL_2651282	Reunion
hCoV-19/Africa/Reunion/EPI_ISL_2651363/2021-05-05	EPI_ISL_2651363	2021/05/05	Africa	Reunion	EPI_ISL_2651363	Reunion
hCoV-19/Africa/Reunion/EPI_ISL_2651365/2021-06-05	EPI_ISL_2651365	2021/06/05	Africa	Reunion	EPI_ISL_2651365	Reunion
hCoV-19/Africa/Reunion/EPI_ISL_2651366/2021-06-05	EPI_ISL_2651366	2021/06/05	Africa	Reunion	EPI_ISL_2651366	Reunion
hCoV-19/Africa/Reunion/EPI_ISL_2651367/2021-06-05	EPI_ISL_2651367	2021/06/05	Africa	Reunion	EPI_ISL_2651367	Reunion
hCoV-19/Africa/Reunion/EPI_ISL_2651368/2021-06-05	EPI_ISL_2651368	2021/06/05	Africa	Reunion	EPI_ISL_2651368	Reunion
hCoV-19/Africa/Reunion/EPI_ISL_2651370/2021-06-05	EPI_ISL_2651370	2021/06/05	Africa	Reunion	EPI_ISL_2651370	Reunion
hCoV-19/Africa/Reunion/EPI_ISL_2651371/2021-06-19	EPI_ISL_2651371	2021/06/19	Africa	Reunion	EPI_ISL_2651371	Reunion
hCoV-19/Africa/Reunion/EPI_ISL_2651372/2021-06-05	EPI_ISL_2651372	2021/06/05	Africa	Reunion	EPI_ISL_2651372	Reunion
hCoV-19/Africa/Reunion/EPI_ISL_2651373/2021-06-05	EPI_ISL_2651373	2021/06/05	Africa	Reunion	EPI_ISL_2651373	Reunion
hCoV-19/Africa/Reunion/EPI_ISL_2651374/2021-06-05	EPI_ISL_2651374	2021/06/05	Africa	Reunion	EPI_ISL_2651374	Reunion
hCoV-19/Africa/Reunion/EPI_ISL_2651376/2021-06-06	EPI_ISL_2651376	2021/06/06	Africa	Reunion	EPI_ISL_2651376	Reunion
hCoV-19/Africa/Reunion/EPI_ISL_2651378/2021-06-06	EPI_ISL_2651378	2021/06/06	Africa	Reunion	EPI_ISL_2651378	Reunion
hCoV-19/Africa/Reunion/EPI_ISL_2651379/2021-06-06	EPI_ISL_2651379	2021/06/06	Africa	Reunion	EPI_ISL_2651379	Reunion
hCoV-19/Africa/Reunion/EPI_ISL_2651380/2021-06-06	EPI_ISL_2651380	2021/06/06	Africa	Reunion	EPI_ISL_2651380	Reunion
hCoV-19/Africa/Reunion/EPI_ISL_2651381/2021-06-06	EPI_ISL_2651381	2021/06/06	Africa	Reunion	EPI_ISL_2651381	Reunion
hCoV-19/Africa/Reunion/EPI_ISL_2651382/2021-06-06	EPI_ISL_2651382	2021/06/06	Africa	Reunion	EPI_ISL_2651382	Reunion
hCoV-19/Africa/Reunion/EPI_ISL_2651385/2021-06-03	EPI_ISL_2651385	2021/06/03	Africa	Reunion	EPI_ISL_2651385	Reunion
hCoV-19/Africa/Reunion/EPI_ISL_2651386/2021-06-02	EPI_ISL_2651386	2021/06/02	Africa	Reunion	EPI_ISL_2651386	Reunion
hCoV-19/Africa/Reunion/EPI_ISL_2651387/2021-06-02	EPI_ISL_2651387	2021/06/02	Africa	Reunion	EPI_ISL_2651387	Reunion
hCoV-19/Africa/Reunion/EPI_ISL_2651388/2021-06-02	EPI_ISL_2651388	2021/06/02	Africa	Reunion	EPI_ISL_2651388	Reunion
hCoV-19/Africa/Reunion/EPI_ISL_2651389/2021-06-02	EPI_ISL_2651389	2021/06/02	Africa	Reunion	EPI_ISL_2651389	Reunion
hCoV-19/Africa/Reunion/EPI_ISL_2651390/2021-06-02	EPI_ISL_2651390	2021/06/02	Africa	Reunion	EPI_ISL_2651390	Reunion
hCoV-19/Africa/Reunion/EPI_ISL_2651391/2021-06-02	EPI_ISL_2651391	2021/06/02	Africa	Reunion	EPI_ISL_2651391	Reunion
hCoV-19/Africa/Reunion/EPI_ISL_2651392/2021-06-02	EPI_ISL_2651392	2021/06/02	Africa	Reunion	EPI_ISL_2651392	Reunion
hCoV-19/Africa/Reunion/EPI_ISL_2651395/2021-06-03	EPI_ISL_2651395	2021/06/03	Africa	Reunion	EPI_ISL_2651395	Reunion
hCoV-19/Africa/Reunion/EPI_ISL_2651396/2021-06-03	EPI_ISL_2651396	2021/06/03	Africa	Reunion	EPI_ISL_2651396	Reunion
hCoV-19/Africa/Reunion/EPI_ISL_2651397/2021-06-03	EPI_ISL_2651397	2021/06/03	Africa	Reunion	EPI_ISL_2651397	Reunion
hCoV-19/Africa/Reunion/EPI_ISL_2651398/2021-06-03	EPI_ISL_2651398	2021/06/03	Africa	Reunion	EPI_ISL_2651398	Reunion
hCoV-19/Africa/Reunion/EPI_ISL_2651399/2021-06-03	EPI_ISL_2651399	2021/06/03	Africa	Reunion	EPI_ISL_2651399	Reunion
hCoV-19/Africa/Reunion/EPI_ISL_2651402/2021-06-17	EPI_ISL_2651402	2021/06/17	Africa	Reunion	EPI_ISL_2651402	Reunion
hCoV-19/Africa/Reunion/EPI_ISL_2651403/2021-06-04	EPI_ISL_2651403	2021/06/04	Africa	Reunion	EPI_ISL_2651403	Reunion
hCoV-19/Africa/Reunion/EPI_ISL_2651404/2021-06-04	EPI_ISL_2651404	2021/06/04	Africa	Reunion	EPI_ISL_2651404	Reunion
hCoV-19/Africa/Reunion/EPI_ISL_2651405/2021-06-04	EPI_ISL_2651405	2021/06/04	Africa	Reunion	EPI_ISL_2651405	Reunion
hCoV-19/Africa/Reunion/EPI_ISL_2651406/2021-06-04	EPI_ISL_2651406	2021/06/04	Africa	Reunion	EPI_ISL_2651406	Reunion
hCoV-19/NorthAmerica/USA/NewMexico/EPI_ISL_2652536/2021-05-25	EPI_ISL_2652536	2021/05/25	NorthAmerica	USA	NewMexico	USA
hCoV-19/NorthAmerica/USA/Minnesota/EPI_ISL_2652577/2021-05-21	EPI_ISL_2652577	2021/05/21	NorthAmerica	USA	Minnesota	USA
hCoV-19/NorthAmerica/USA/NewMexico/EPI_ISL_2652723/2021-05-21	EPI_ISL_2652723	2021/05/21	NorthAmerica	USA	NewMexico	USA
hCoV-19/NorthAmerica/USA/Minnesota/EPI_ISL_2652753/2021-05-20	EPI_ISL_2652753	2021/05/20	NorthAmerica	USA	Minnesota	USA
hCoV-19/NorthAmerica/USA/Minnesota/EPI_ISL_2652755/2021-05-19	EPI_ISL_2652755	2021/05/19	NorthAmerica	USA	Minnesota	USA
hCoV-19/NorthAmerica/USA/Minnesota/EPI_ISL_2652798/2021-05-20	EPI_ISL_2652798	2021/05/20	NorthAmerica	USA	Minnesota	USA
hCoV-19/NorthAmerica/USA/Minnesota/EPI_ISL_2652920/2021-05-20	EPI_ISL_2652920	2021/05/20	NorthAmerica	USA	Minnesota	USA
hCoV-19/NorthAmerica/Canada/BritishColumbia/EPI_ISL_2653081/2021-03-25	EPI_ISL_2653081	2021/03/25	NorthAmerica	Canada	BritishColumbia	Canada
hCoV-19/NorthAmerica/Canada/BritishColumbia/EPI_ISL_2653499/2021-04-02	EPI_ISL_2653499	2021/04/02	NorthAmerica	Canada	BritishColumbia	Canada
hCoV-19/NorthAmerica/Canada/BritishColumbia/EPI_ISL_2653642/2021-04-02	EPI_ISL_2653642	2021/04/02	NorthAmerica	Canada	BritishColumbia	Canada
hCoV-19/NorthAmerica/Canada/BritishColumbia/EPI_ISL_2653692/2021-04-03	EPI_ISL_2653692	2021/04/03	NorthAmerica	Canada	BritishColumbia	Canada
hCoV-19/NorthAmerica/Canada/BritishColumbia/EPI_ISL_2653941/2021-04-02	EPI_ISL_2653941	2021/04/02	NorthAmerica	Canada	BritishColumbia	Canada
hCoV-19/NorthAmerica/Canada/BritishColumbia/EPI_ISL_2654196/2021-04-07	EPI_ISL_2654196	2021/04/07	NorthAmerica	Canada	BritishColumbia	Canada
hCoV-19/NorthAmerica/Canada/BritishColumbia/EPI_ISL_2654251/2021-04-09	EPI_ISL_2654251	2021/04/09	NorthAmerica	Canada	BritishColumbia	Canada
hCoV-19/NorthAmerica/Canada/BritishColumbia/EPI_ISL_2654410/2021-04-12	EPI_ISL_2654410	2021/04/12	NorthAmerica	Canada	BritishColumbia	Canada
hCoV-19/NorthAmerica/Canada/BritishColumbia/EPI_ISL_2654656/2021-04-06	EPI_ISL_2654656	2021/04/06	NorthAmerica	Canada	BritishColumbia	Canada
hCoV-19/NorthAmerica/Canada/BritishColumbia/EPI_ISL_2654675/2021-04-12	EPI_ISL_2654675	2021/04/12	NorthAmerica	Canada	BritishColumbia	Canada
hCoV-19/NorthAmerica/Canada/BritishColumbia/EPI_ISL_2654880/2021-03-09	EPI_ISL_2654880	2021/03/09	NorthAmerica	Canada	BritishColumbia	Canada
hCoV-19/NorthAmerica/Canada/BritishColumbia/EPI_ISL_2654886/2021-04-17	EPI_ISL_2654886	2021/04/17	NorthAmerica	Canada	BritishColumbia	Canada
hCoV-19/NorthAmerica/Canada/BritishColumbia/EPI_ISL_2655005/2021-04-11	EPI_ISL_2655005	2021/04/11	NorthAmerica	Canada	BritishColumbia	Canada
hCoV-19/NorthAmerica/Canada/BritishColumbia/EPI_ISL_2655853/2021-04-17	EPI_ISL_2655853	2021/04/17	NorthAmerica	Canada	BritishColumbia	Canada
hCoV-19/NorthAmerica/Canada/BritishColumbia/EPI_ISL_2656034/2021-04-21	EPI_ISL_2656034	2021/04/21	NorthAmerica	Canada	BritishColumbia	Canada
hCoV-19/NorthAmerica/Canada/BritishColumbia/EPI_ISL_2656344/2021-04-18	EPI_ISL_2656344	2021/04/18	NorthAmerica	Canada	BritishColumbia	Canada
hCoV-19/NorthAmerica/Canada/BritishColumbia/EPI_ISL_2656552/2021-05-04	EPI_ISL_2656552	2021/05/04	NorthAmerica	Canada	BritishColumbia	Canada
hCoV-19/NorthAmerica/Canada/BritishColumbia/EPI_ISL_2656660/2021-05-04	EPI_ISL_2656660	2021/05/04	NorthAmerica	Canada	BritishColumbia	Canada
hCoV-19/NorthAmerica/Canada/BritishColumbia/EPI_ISL_2657098/2021-04-21	EPI_ISL_2657098	2021/04/21	NorthAmerica	Canada	BritishColumbia	Canada
hCoV-19/Europe/Slovakia/Bratislava/EPI_ISL_2657919/2021-05-27	EPI_ISL_2657919	2021/05/27	Europe	Slovakia	Bratislava	Slovakia
hCoV-19/NorthAmerica/CostaRica/Puntarenas/Esparza/EPI_ISL_2658275/2021-05-04	EPI_ISL_2658275	2021/05/04	NorthAmerica	CostaRica	Puntarenas	CostaRica
hCoV-19/Europe/Croatia/Sisak-MoslavinaCounty/EPI_ISL_2658470/2021-04-19	EPI_ISL_2658470	2021/04/19	Europe	Croatia	Sisak-MoslavinaCounty	Croatia
hCoV-19/Europe/Croatia/TheCityofZagreb/EPI_ISL_2658472/2021-04-20	EPI_ISL_2658472	2021/04/20	Europe	Croatia	TheCityofZagreb	Croatia
hCoV-19/Europe/Croatia/TheCityofZagreb/EPI_ISL_2658477/2021-04-20	EPI_ISL_2658477	2021/04/20	Europe	Croatia	TheCityofZagreb	Croatia
hCoV-19/Europe/Croatia/Krapina-ZagorjeCounty/EPI_ISL_2658481/2021-04-20	EPI_ISL_2658481	2021/04/20	Europe	Croatia	Krapina-ZagorjeCounty	Croatia
hCoV-19/Europe/Croatia/Krapina-ZagorjeCounty/EPI_ISL_2658482/2021-04-20	EPI_ISL_2658482	2021/04/20	Europe	Croatia	Krapina-ZagorjeCounty	Croatia
hCoV-19/Europe/Croatia/Sisak-MoslavinaCounty/EPI_ISL_2658483/2021-04-20	EPI_ISL_2658483	2021/04/20	Europe	Croatia	Sisak-MoslavinaCounty	Croatia
hCoV-19/Europe/Croatia/Sisak-MoslavinaCounty/EPI_ISL_2658485/2021-04-20	EPI_ISL_2658485	2021/04/20	Europe	Croatia	Sisak-MoslavinaCounty	Croatia
hCoV-19/Europe/Croatia/Krapina-ZagorjeCounty/EPI_ISL_2658492/2021-04-21	EPI_ISL_2658492	2021/04/21	Europe	Croatia	Krapina-ZagorjeCounty	Croatia
hCoV-19/Europe/Croatia/Krapina-ZagorjeCounty/EPI_ISL_2658493/2021-04-21	EPI_ISL_2658493	2021/04/21	Europe	Croatia	Krapina-ZagorjeCounty	Croatia
hCoV-19/Europe/Croatia/Pozega-SlavonijaCounty/EPI_ISL_2658501/2021-04-21	EPI_ISL_2658501	2021/04/21	Europe	Croatia	Pozega-SlavonijaCounty	Croatia
hCoV-19/Europe/Croatia/Pozega-SlavonijaCounty/EPI_ISL_2658502/2021-04-21	EPI_ISL_2658502	2021/04/21	Europe	Croatia	Pozega-SlavonijaCounty	Croatia
hCoV-19/Europe/Croatia/Sisak-MoslavinaCounty/EPI_ISL_2658506/2021-04-21	EPI_ISL_2658506	2021/04/21	Europe	Croatia	Sisak-MoslavinaCounty	Croatia
hCoV-19/Europe/Croatia/Sisak-MoslavinaCounty/EPI_ISL_2658508/2021-04-21	EPI_ISL_2658508	2021/04/21	Europe	Croatia	Sisak-MoslavinaCounty	Croatia
hCoV-19/Europe/Croatia/Sisak-MoslavinaCounty/EPI_ISL_2658509/2021-04-21	EPI_ISL_2658509	2021/04/21	Europe	Croatia	Sisak-MoslavinaCounty	Croatia
hCoV-19/Europe/Croatia/Sisak-MoslavinaCounty/EPI_ISL_2658510/2021-04-23	EPI_ISL_2658510	2021/04/23	Europe	Croatia	Sisak-MoslavinaCounty	Croatia
hCoV-19/Europe/Croatia/TheCityofZagreb/EPI_ISL_2658511/2021-04-24	EPI_ISL_2658511	2021/04/24	Europe	Croatia	TheCityofZagreb	Croatia
hCoV-19/NorthAmerica/USA/Minnesota/EPI_ISL_2658517/2021-05-21	EPI_ISL_2658517	2021/05/21	NorthAmerica	USA	Minnesota	USA
hCoV-19/Europe/Croatia/MedimurjeCounty/EPI_ISL_2658789/2021-04-23	EPI_ISL_2658789	2021/04/23	Europe	Croatia	MedimurjeCounty	Croatia
hCoV-19/Europe/Croatia/Sibenik-KninCounty/EPI_ISL_2658850/2021-04-20	EPI_ISL_2658850	2021/04/20	Europe	Croatia	Sibenik-KninCounty	Croatia
hCoV-19/Europe/France/Provence-Alpes-CotedAzur/Marseille/EPI_ISL_2659730/2021-06-09	EPI_ISL_2659730	2021/06/09	Europe	France	Provence-Alpes-CotedAzur	France
hCoV-19/Asia/UnitedArabEmirates/AbuDhabi/EPI_ISL_2661466/2021-04-27	EPI_ISL_2661466	2021/04/27	Asia	UnitedArabEmirates	AbuDhabi	UnitedArabEmirates
hCoV-19/Europe/Switzerland/Bern/EPI_ISL_2662306/2021-05-18	EPI_ISL_2662306	2021/05/18	Europe	Switzerland	Bern	Switzerland
hCoV-19/Europe/Switzerland/Zurich/EPI_ISL_2662429/2021-05-30	EPI_ISL_2662429	2021/05/30	Europe	Switzerland	Zurich	Switzerland
hCoV-19/Europe/Switzerland/Zurich/EPI_ISL_2662437/2021-05-30	EPI_ISL_2662437	2021/05/30	Europe	Switzerland	Zurich	Switzerland
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_2662470/2021-01-26	EPI_ISL_2662470	2021/01/26	Africa	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Mpumalanga/EPI_ISL_2662475/2021-01-24	EPI_ISL_2662475	2021/01/24	Africa	SouthAfrica	Mpumalanga	SouthAfrica - Mpumalanga
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_2662476/2020-12-28	EPI_ISL_2662476	2020/12/28	Africa	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_2662478/2020-12-28	EPI_ISL_2662478	2020/12/28	Africa	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_2662492/2021-01-09	EPI_ISL_2662492	2021/01/09	Africa	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_2662495/2021-01-09	EPI_ISL_2662495	2021/01/09	Africa	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_2662496/2021-01-09	EPI_ISL_2662496	2021/01/09	Africa	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_2662499/2021-01-10	EPI_ISL_2662499	2021/01/10	Africa	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_2662501/2021-01-08	EPI_ISL_2662501	2021/01/08	Africa	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_2662504/2021-01-06	EPI_ISL_2662504	2021/01/06	Africa	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_2662511/2021-01-11	EPI_ISL_2662511	2021/01/11	Africa	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_2662514/2021-01-11	EPI_ISL_2662514	2021/01/11	Africa	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_2662518/2021-01-11	EPI_ISL_2662518	2021/01/11	Africa	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_2662528/2021-01-07	EPI_ISL_2662528	2021/01/07	Africa	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Limpopo/EPI_ISL_2662529/2021-01-06	EPI_ISL_2662529	2021/01/06	Africa	SouthAfrica	Limpopo	SouthAfrica - Limpopo
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_2662530/2021-01-06	EPI_ISL_2662530	2021/01/06	Africa	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/NorthWest/EPI_ISL_2662531/2021-01-06	EPI_ISL_2662531	2021/01/06	Africa	SouthAfrica	NorthWest	SouthAfrica - NorthWest
hCoV-19/Africa/SouthAfrica/Mpumalanga/EPI_ISL_2662533/2021-01-06	EPI_ISL_2662533	2021/01/06	Africa	SouthAfrica	Mpumalanga	SouthAfrica - Mpumalanga
hCoV-19/Africa/SouthAfrica/Limpopo/EPI_ISL_2662536/2021-01-06	EPI_ISL_2662536	2021/01/06	Africa	SouthAfrica	Limpopo	SouthAfrica - Limpopo
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_2662537/2021-01-06	EPI_ISL_2662537	2021/01/06	Africa	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_2662538/2021-01-08	EPI_ISL_2662538	2021/01/08	Africa	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_2662541/2021-01-19	EPI_ISL_2662541	2021/01/19	Africa	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_2662542/2021-01-19	EPI_ISL_2662542	2021/01/19	Africa	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_2662543/2021-01-19	EPI_ISL_2662543	2021/01/19	Africa	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_2662545/2021-01-28	EPI_ISL_2662545	2021/01/28	Africa	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Mpumalanga/EPI_ISL_2662550/2021-01-27	EPI_ISL_2662550	2021/01/27	Africa	SouthAfrica	Mpumalanga	SouthAfrica - Mpumalanga
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_2662556/2021-05-09	EPI_ISL_2662556	2021/05/09	Africa	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_2662560/2021-05-09	EPI_ISL_2662560	2021/05/09	Africa	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_2662570/2021-05-13	EPI_ISL_2662570	2021/05/13	Africa	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_2662572/2021-05-12	EPI_ISL_2662572	2021/05/12	Africa	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_2662575/2021-05-12	EPI_ISL_2662575	2021/05/12	Africa	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_2662577/2021-05-12	EPI_ISL_2662577	2021/05/12	Africa	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_2662579/2021-05-13	EPI_ISL_2662579	2021/05/13	Africa	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_2662580/2021-05-12	EPI_ISL_2662580	2021/05/12	Africa	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_2662581/2021-05-10	EPI_ISL_2662581	2021/05/10	Africa	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_2662584/2021-05-12	EPI_ISL_2662584	2021/05/12	Africa	SouthAfrica	Gauteng	SouthAfrica - Gauteng
