Name	Accession ID	Date	Location	Region	Location_with_Region
hCoV-19/Africa/SouthAfrica/Mpumalanga/EPI_ISL_3219913/2021-07-22	EPI_ISL_3219913	2021/07/22	SouthAfrica	Mpumalanga	SouthAfrica - Mpumalanga
hCoV-19/Africa/SouthAfrica/Mpumalanga/EPI_ISL_3219914/2021-07-22	EPI_ISL_3219914	2021/07/22	SouthAfrica	Mpumalanga	SouthAfrica - Mpumalanga
hCoV-19/Africa/SouthAfrica/WesternCape/EPI_ISL_3219915/2021-07-19	EPI_ISL_3219915	2021/07/19	SouthAfrica	WesternCape	SouthAfrica - WesternCape
hCoV-19/Europe/UnitedKingdom/England/EPI_ISL_3224851/2021-07-26	EPI_ISL_3224851	2021/07/26	UnitedKingdom	England	UnitedKingdom
hCoV-19/Europe/BosniaandHerzegovina/Sarajevo/EPI_ISL_3230255/2021-07-15	EPI_ISL_3230255	2021/07/15	BosniaandHerzegovina	Sarajevo	BosniaandHerzegovina
hCoV-19/Europe/Finland/EPI_ISL_3230315/2021-07-06	EPI_ISL_3230315	2021/07/06	Finland		Finland
hCoV-19/Europe/Finland/EPI_ISL_3230618/2021-07-06	EPI_ISL_3230618	2021/07/06	Finland		Finland
hCoV-19/Europe/Bulgaria/Sofia/EPI_ISL_3232651/2021-07-06	EPI_ISL_3232651	2021/07/06	Bulgaria	Sofia	Bulgaria
hCoV-19/Africa/SouthAfrica/Limpopo/EPI_ISL_3236931/2021-07-03	EPI_ISL_3236931	2021/07/03	SouthAfrica	Limpopo	SouthAfrica - Limpopo
hCoV-19/Africa/SouthAfrica/Limpopo/EPI_ISL_3236934/2021-07-03	EPI_ISL_3236934	2021/07/03	SouthAfrica	Limpopo	SouthAfrica - Limpopo
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_3236936/2021-07-04	EPI_ISL_3236936	2021/07/04	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_3236939/2021-07-03	EPI_ISL_3236939	2021/07/03	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_3236940/2021-07-04	EPI_ISL_3236940	2021/07/04	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_3236941/2021-07-03	EPI_ISL_3236941	2021/07/03	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_3236942/2021-07-04	EPI_ISL_3236942	2021/07/04	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_3236944/2021-07-04	EPI_ISL_3236944	2021/07/04	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_3236950/2021-07-03	EPI_ISL_3236950	2021/07/03	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_3236952/2021-07-03	EPI_ISL_3236952	2021/07/03	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_3236954/2021-07-03	EPI_ISL_3236954	2021/07/03	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_3236956/2021-07-03	EPI_ISL_3236956	2021/07/03	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/EasternCape/EPI_ISL_3236963/2021-07-05	EPI_ISL_3236963	2021/07/05	SouthAfrica	EasternCape	SouthAfrica - EasternCape
hCoV-19/Africa/SouthAfrica/EasternCape/EPI_ISL_3236964/2021-07-05	EPI_ISL_3236964	2021/07/05	SouthAfrica	EasternCape	SouthAfrica - EasternCape
hCoV-19/Africa/SouthAfrica/EasternCape/EPI_ISL_3236965/2021-07-05	EPI_ISL_3236965	2021/07/05	SouthAfrica	EasternCape	SouthAfrica - EasternCape
hCoV-19/Africa/SouthAfrica/EasternCape/EPI_ISL_3236966/2021-07-08	EPI_ISL_3236966	2021/07/08	SouthAfrica	EasternCape	SouthAfrica - EasternCape
hCoV-19/Africa/SouthAfrica/Limpopo/EPI_ISL_3236970/2021-07-06	EPI_ISL_3236970	2021/07/06	SouthAfrica	Limpopo	SouthAfrica - Limpopo
hCoV-19/Africa/SouthAfrica/Limpopo/EPI_ISL_3236973/2021-07-05	EPI_ISL_3236973	2021/07/05	SouthAfrica	Limpopo	SouthAfrica - Limpopo
hCoV-19/Africa/SouthAfrica/Limpopo/EPI_ISL_3236975/2021-07-05	EPI_ISL_3236975	2021/07/05	SouthAfrica	Limpopo	SouthAfrica - Limpopo
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_3236977/2021-07-05	EPI_ISL_3236977	2021/07/05	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_3236983/2021-07-01	EPI_ISL_3236983	2021/07/01	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_3236984/2021-07-01	EPI_ISL_3236984	2021/07/01	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_3236985/2021-07-08	EPI_ISL_3236985	2021/07/08	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Limpopo/EPI_ISL_3236986/2021-07-08	EPI_ISL_3236986	2021/07/08	SouthAfrica	Limpopo	SouthAfrica - Limpopo
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_3236989/2021-07-11	EPI_ISL_3236989	2021/07/11	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_3236990/2021-07-11	EPI_ISL_3236990	2021/07/11	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_3236997/2021-06-22	EPI_ISL_3236997	2021/06/22	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_3237010/2021-07-03	EPI_ISL_3237010	2021/07/03	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_3237013/2021-06-30	EPI_ISL_3237013	2021/06/30	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_3237016/2021-07-06	EPI_ISL_3237016	2021/07/06	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_3237018/2021-07-05	EPI_ISL_3237018	2021/07/05	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_3237020/2021-07-08	EPI_ISL_3237020	2021/07/08	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/EasternCape/EPI_ISL_3237021/2021-07-06	EPI_ISL_3237021	2021/07/06	SouthAfrica	EasternCape	SouthAfrica - EasternCape
hCoV-19/Africa/SouthAfrica/EasternCape/EPI_ISL_3237022/2021-07-06	EPI_ISL_3237022	2021/07/06	SouthAfrica	EasternCape	SouthAfrica - EasternCape
hCoV-19/Africa/SouthAfrica/EasternCape/EPI_ISL_3237023/2021-07-06	EPI_ISL_3237023	2021/07/06	SouthAfrica	EasternCape	SouthAfrica - EasternCape
hCoV-19/Africa/SouthAfrica/EasternCape/EPI_ISL_3237024/2021-07-06	EPI_ISL_3237024	2021/07/06	SouthAfrica	EasternCape	SouthAfrica - EasternCape
hCoV-19/Africa/SouthAfrica/EasternCape/EPI_ISL_3237026/2021-07-06	EPI_ISL_3237026	2021/07/06	SouthAfrica	EasternCape	SouthAfrica - EasternCape
hCoV-19/Africa/SouthAfrica/EasternCape/EPI_ISL_3237027/2021-07-09	EPI_ISL_3237027	2021/07/09	SouthAfrica	EasternCape	SouthAfrica - EasternCape
hCoV-19/Africa/SouthAfrica/EasternCape/EPI_ISL_3237031/2021-07-07	EPI_ISL_3237031	2021/07/07	SouthAfrica	EasternCape	SouthAfrica - EasternCape
hCoV-19/Africa/SouthAfrica/EasternCape/EPI_ISL_3237032/2021-07-07	EPI_ISL_3237032	2021/07/07	SouthAfrica	EasternCape	SouthAfrica - EasternCape
hCoV-19/Africa/SouthAfrica/NorthWest/EPI_ISL_3237051/2021-07-04	EPI_ISL_3237051	2021/07/04	SouthAfrica	NorthWest	SouthAfrica - NorthWest
hCoV-19/Africa/SouthAfrica/Limpopo/EPI_ISL_3237053/2021-07-03	EPI_ISL_3237053	2021/07/03	SouthAfrica	Limpopo	SouthAfrica - Limpopo
hCoV-19/Africa/SouthAfrica/Limpopo/EPI_ISL_3237054/2021-07-02	EPI_ISL_3237054	2021/07/02	SouthAfrica	Limpopo	SouthAfrica - Limpopo
hCoV-19/Africa/SouthAfrica/Limpopo/EPI_ISL_3237055/2021-07-04	EPI_ISL_3237055	2021/07/04	SouthAfrica	Limpopo	SouthAfrica - Limpopo
hCoV-19/Africa/SouthAfrica/Limpopo/EPI_ISL_3237056/2021-07-04	EPI_ISL_3237056	2021/07/04	SouthAfrica	Limpopo	SouthAfrica - Limpopo
hCoV-19/Africa/SouthAfrica/Limpopo/EPI_ISL_3237057/2021-07-03	EPI_ISL_3237057	2021/07/03	SouthAfrica	Limpopo	SouthAfrica - Limpopo
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_3237059/2021-07-04	EPI_ISL_3237059	2021/07/04	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_3237062/2021-07-04	EPI_ISL_3237062	2021/07/04	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_3237065/2021-07-04	EPI_ISL_3237065	2021/07/04	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_3237066/2021-07-04	EPI_ISL_3237066	2021/07/04	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_3237069/2021-07-04	EPI_ISL_3237069	2021/07/04	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_3237070/2021-07-04	EPI_ISL_3237070	2021/07/04	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_3237071/2021-07-03	EPI_ISL_3237071	2021/07/03	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_3237073/2021-07-03	EPI_ISL_3237073	2021/07/03	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_3237074/2021-07-05	EPI_ISL_3237074	2021/07/05	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_3237076/2021-07-03	EPI_ISL_3237076	2021/07/03	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_3237077/2021-07-03	EPI_ISL_3237077	2021/07/03	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_3237078/2021-07-04	EPI_ISL_3237078	2021/07/04	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_3237080/2021-07-04	EPI_ISL_3237080	2021/07/04	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_3237085/2021-07-04	EPI_ISL_3237085	2021/07/04	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_3237086/2021-07-04	EPI_ISL_3237086	2021/07/04	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_3237087/2021-07-04	EPI_ISL_3237087	2021/07/04	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_3237090/2021-07-01	EPI_ISL_3237090	2021/07/01	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_3237093/2021-07-05	EPI_ISL_3237093	2021/07/05	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_3237094/2021-07-01	EPI_ISL_3237094	2021/07/01	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_3237095/2021-07-03	EPI_ISL_3237095	2021/07/03	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_3237096/2021-07-04	EPI_ISL_3237096	2021/07/04	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_3237101/2021-07-05	EPI_ISL_3237101	2021/07/05	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_3237102/2021-07-06	EPI_ISL_3237102	2021/07/06	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_3237103/2021-07-04	EPI_ISL_3237103	2021/07/04	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_3237105/2021-07-03	EPI_ISL_3237105	2021/07/03	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_3237111/2021-07-04	EPI_ISL_3237111	2021/07/04	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_3237116/2021-07-07	EPI_ISL_3237116	2021/07/07	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/EasternCape/EPI_ISL_3237118/2021-07-05	EPI_ISL_3237118	2021/07/05	SouthAfrica	EasternCape	SouthAfrica - EasternCape
hCoV-19/Africa/SouthAfrica/EasternCape/EPI_ISL_3237119/2021-07-05	EPI_ISL_3237119	2021/07/05	SouthAfrica	EasternCape	SouthAfrica - EasternCape
hCoV-19/Africa/SouthAfrica/EasternCape/EPI_ISL_3237126/2021-07-06	EPI_ISL_3237126	2021/07/06	SouthAfrica	EasternCape	SouthAfrica - EasternCape
hCoV-19/Africa/SouthAfrica/Limpopo/EPI_ISL_3237128/2021-07-09	EPI_ISL_3237128	2021/07/09	SouthAfrica	Limpopo	SouthAfrica - Limpopo
hCoV-19/Africa/SouthAfrica/Limpopo/EPI_ISL_3237132/2021-07-05	EPI_ISL_3237132	2021/07/05	SouthAfrica	Limpopo	SouthAfrica - Limpopo
hCoV-19/Africa/SouthAfrica/Limpopo/EPI_ISL_3237133/2021-07-05	EPI_ISL_3237133	2021/07/05	SouthAfrica	Limpopo	SouthAfrica - Limpopo
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_3237137/2021-07-09	EPI_ISL_3237137	2021/07/09	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_3237138/2021-07-05	EPI_ISL_3237138	2021/07/05	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/NorthWest/EPI_ISL_3237141/2021-07-08	EPI_ISL_3237141	2021/07/08	SouthAfrica	NorthWest	SouthAfrica - NorthWest
hCoV-19/Africa/SouthAfrica/NorthWest/EPI_ISL_3237142/2021-07-05	EPI_ISL_3237142	2021/07/05	SouthAfrica	NorthWest	SouthAfrica - NorthWest
hCoV-19/Africa/SouthAfrica/NorthWest/EPI_ISL_3237145/2021-07-05	EPI_ISL_3237145	2021/07/05	SouthAfrica	NorthWest	SouthAfrica - NorthWest
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_3237152/2021-07-01	EPI_ISL_3237152	2021/07/01	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/NorthWest/EPI_ISL_3237154/2021-07-08	EPI_ISL_3237154	2021/07/08	SouthAfrica	NorthWest	SouthAfrica - NorthWest
hCoV-19/Africa/SouthAfrica/Limpopo/EPI_ISL_3237158/2021-07-09	EPI_ISL_3237158	2021/07/09	SouthAfrica	Limpopo	SouthAfrica - Limpopo
hCoV-19/Africa/SouthAfrica/Limpopo/EPI_ISL_3237159/2021-07-09	EPI_ISL_3237159	2021/07/09	SouthAfrica	Limpopo	SouthAfrica - Limpopo
hCoV-19/Africa/SouthAfrica/Limpopo/EPI_ISL_3237160/2021-07-08	EPI_ISL_3237160	2021/07/08	SouthAfrica	Limpopo	SouthAfrica - Limpopo
hCoV-19/Africa/SouthAfrica/Limpopo/EPI_ISL_3237161/2021-07-08	EPI_ISL_3237161	2021/07/08	SouthAfrica	Limpopo	SouthAfrica - Limpopo
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_3237163/2021-07-08	EPI_ISL_3237163	2021/07/08	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_3237164/2021-07-08	EPI_ISL_3237164	2021/07/08	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_3237166/2021-07-08	EPI_ISL_3237166	2021/07/08	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_3237167/2021-07-11	EPI_ISL_3237167	2021/07/11	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_3237170/2021-07-10	EPI_ISL_3237170	2021/07/10	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_3237171/2021-07-11	EPI_ISL_3237171	2021/07/11	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_3237172/2021-07-10	EPI_ISL_3237172	2021/07/10	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_3237179/2021-06-22	EPI_ISL_3237179	2021/06/22	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_3237195/2021-07-10	EPI_ISL_3237195	2021/07/10	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_3237197/2021-07-04	EPI_ISL_3237197	2021/07/04	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_3237202/2021-07-02	EPI_ISL_3237202	2021/07/02	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_3237203/2021-07-02	EPI_ISL_3237203	2021/07/02	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_3237204/2021-07-02	EPI_ISL_3237204	2021/07/02	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_3237205/2021-07-02	EPI_ISL_3237205	2021/07/02	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_3237207/2021-07-03	EPI_ISL_3237207	2021/07/03	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Limpopo/EPI_ISL_3237209/2021-06-30	EPI_ISL_3237209	2021/06/30	SouthAfrica	Limpopo	SouthAfrica - Limpopo
hCoV-19/Africa/SouthAfrica/Limpopo/EPI_ISL_3237211/2021-07-01	EPI_ISL_3237211	2021/07/01	SouthAfrica	Limpopo	SouthAfrica - Limpopo
hCoV-19/Africa/SouthAfrica/Limpopo/EPI_ISL_3237212/2021-07-01	EPI_ISL_3237212	2021/07/01	SouthAfrica	Limpopo	SouthAfrica - Limpopo
hCoV-19/Africa/SouthAfrica/Limpopo/EPI_ISL_3237213/2021-07-01	EPI_ISL_3237213	2021/07/01	SouthAfrica	Limpopo	SouthAfrica - Limpopo
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_3237220/2021-07-08	EPI_ISL_3237220	2021/07/08	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/EasternCape/EPI_ISL_3237222/2021-07-06	EPI_ISL_3237222	2021/07/06	SouthAfrica	EasternCape	SouthAfrica - EasternCape
hCoV-19/Africa/SouthAfrica/EasternCape/EPI_ISL_3237224/2021-07-06	EPI_ISL_3237224	2021/07/06	SouthAfrica	EasternCape	SouthAfrica - EasternCape
hCoV-19/Africa/SouthAfrica/EasternCape/EPI_ISL_3237225/2021-07-09	EPI_ISL_3237225	2021/07/09	SouthAfrica	EasternCape	SouthAfrica - EasternCape
hCoV-19/Africa/SouthAfrica/EasternCape/EPI_ISL_3237226/2021-07-09	EPI_ISL_3237226	2021/07/09	SouthAfrica	EasternCape	SouthAfrica - EasternCape
hCoV-19/Africa/SouthAfrica/EasternCape/EPI_ISL_3237227/2021-07-09	EPI_ISL_3237227	2021/07/09	SouthAfrica	EasternCape	SouthAfrica - EasternCape
hCoV-19/Africa/SouthAfrica/EasternCape/EPI_ISL_3237228/2021-07-06	EPI_ISL_3237228	2021/07/06	SouthAfrica	EasternCape	SouthAfrica - EasternCape
hCoV-19/Africa/SouthAfrica/EasternCape/EPI_ISL_3237229/2021-07-06	EPI_ISL_3237229	2021/07/06	SouthAfrica	EasternCape	SouthAfrica - EasternCape
hCoV-19/Africa/SouthAfrica/Limpopo/EPI_ISL_3237235/2021-07-10	EPI_ISL_3237235	2021/07/10	SouthAfrica	Limpopo	SouthAfrica - Limpopo
hCoV-19/Africa/SouthAfrica/Limpopo/EPI_ISL_3237236/2021-07-10	EPI_ISL_3237236	2021/07/10	SouthAfrica	Limpopo	SouthAfrica - Limpopo
hCoV-19/Africa/SouthAfrica/Limpopo/EPI_ISL_3237240/2021-07-19	EPI_ISL_3237240	2021/07/19	SouthAfrica	Limpopo	SouthAfrica - Limpopo
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_3237251/2021-07-11	EPI_ISL_3237251	2021/07/11	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Europe/Germany/Saxony/EPI_ISL_3238091/2021-07-21	EPI_ISL_3238091	2021/07/21	Germany	Saxony	Germany
hCoV-19/Europe/Germany/Saxony/EPI_ISL_3238106/2021-07-20	EPI_ISL_3238106	2021/07/20	Germany	Saxony	Germany
hCoV-19/Europe/Germany/Saxony/EPI_ISL_3238118/2021-07-20	EPI_ISL_3238118	2021/07/20	Germany	Saxony	Germany
hCoV-19/Europe/Germany/Saxony/EPI_ISL_3238148/2021-07-20	EPI_ISL_3238148	2021/07/20	Germany	Saxony	Germany
hCoV-19/Europe/Germany/Saxony/EPI_ISL_3238191/2021-07-20	EPI_ISL_3238191	2021/07/20	Germany	Saxony	Germany
hCoV-19/Europe/Germany/Hesse/EPI_ISL_3238262/2021-07-24	EPI_ISL_3238262	2021/07/24	Germany	Hesse	Germany
hCoV-19/Europe/Germany/Hesse/EPI_ISL_3238270/2021-07-23	EPI_ISL_3238270	2021/07/23	Germany	Hesse	Germany
hCoV-19/Europe/Germany/Hesse/EPI_ISL_3238300/2021-07-23	EPI_ISL_3238300	2021/07/23	Germany	Hesse	Germany
hCoV-19/Europe/Germany/Hesse/EPI_ISL_3238307/2021-07-28	EPI_ISL_3238307	2021/07/28	Germany	Hesse	Germany
hCoV-19/Europe/Germany/Saxony/EPI_ISL_3238627/2021-07-23	EPI_ISL_3238627	2021/07/23	Germany	Saxony	Germany
hCoV-19/Europe/Germany/Saxony/EPI_ISL_3238647/2021-07-21	EPI_ISL_3238647	2021/07/21	Germany	Saxony	Germany
hCoV-19/Europe/Germany/Saxony/EPI_ISL_3238699/2021-07-23	EPI_ISL_3238699	2021/07/23	Germany	Saxony	Germany
hCoV-19/Europe/Germany/Hesse/EPI_ISL_3238722/2021-07-27	EPI_ISL_3238722	2021/07/27	Germany	Hesse	Germany
hCoV-19/Europe/Germany/Saxony/EPI_ISL_3238741/2021-07-23	EPI_ISL_3238741	2021/07/23	Germany	Saxony	Germany
hCoV-19/Europe/Germany/Saxony/EPI_ISL_3238810/2021-07-23	EPI_ISL_3238810	2021/07/23	Germany	Saxony	Germany
hCoV-19/Europe/Germany/Saxony/EPI_ISL_3238811/2021-07-23	EPI_ISL_3238811	2021/07/23	Germany	Saxony	Germany
hCoV-19/Europe/Germany/NorthRhine-Westphalia/EPI_ISL_3238917/2021-07-27	EPI_ISL_3238917	2021/07/27	Germany	NorthRhine-Westphalia	Germany
hCoV-19/Europe/Germany/Baden-Wurttemberg/EPI_ISL_3238922/2021-07-27	EPI_ISL_3238922	2021/07/27	Germany	Baden-Wurttemberg	Germany
hCoV-19/Europe/Germany/Baden-Wurttemberg/EPI_ISL_3239009/2021-07-27	EPI_ISL_3239009	2021/07/27	Germany	Baden-Wurttemberg	Germany
hCoV-19/Europe/Germany/Baden-Wurttemberg/EPI_ISL_3239010/2021-07-27	EPI_ISL_3239010	2021/07/27	Germany	Baden-Wurttemberg	Germany
hCoV-19/Europe/Germany/Bavaria/EPI_ISL_3239073/2021-07-26	EPI_ISL_3239073	2021/07/26	Germany	Bavaria	Germany
hCoV-19/Europe/Germany/Baden-Wurttemberg/EPI_ISL_3239626/2021-07-26	EPI_ISL_3239626	2021/07/26	Germany	Baden-Wurttemberg	Germany
hCoV-19/Europe/Germany/Baden-Wurttemberg/EPI_ISL_3239649/2021-07-28	EPI_ISL_3239649	2021/07/28	Germany	Baden-Wurttemberg	Germany
hCoV-19/Europe/Germany/Baden-Wurttemberg/EPI_ISL_3239746/2021-07-27	EPI_ISL_3239746	2021/07/27	Germany	Baden-Wurttemberg	Germany
hCoV-19/Europe/Italy/Piedmont/EPI_ISL_3241614/2021-07-27	EPI_ISL_3241614	2021/07/27	Italy	Piedmont	Italy
hCoV-19/Europe/Italy/Piedmont/EPI_ISL_3241668/2021-07-28	EPI_ISL_3241668	2021/07/28	Italy	Piedmont	Italy
hCoV-19/Europe/France/PaysdeLaLoire/SaintHerblain/EPI_ISL_3245785/2021-07-12	EPI_ISL_3245785	2021/07/12	France	PaysdeLaLoire	France
hCoV-19/Asia/India/Gujarat/Surat/EPI_ISL_3246241/2021-07-05	EPI_ISL_3246241	2021/07/05	India	Gujarat	India
hCoV-19/NorthAmerica/USA/Kansas/EPI_ISL_3246583/2021-07-31	EPI_ISL_3246583	2021/07/31	USA	Kansas	USA
hCoV-19/Africa/SouthAfrica/WesternCape/GardenRoute/EPI_ISL_3247075/2021-07-19	EPI_ISL_3247075	2021/07/19	SouthAfrica	WesternCape	SouthAfrica - WesternCape
